transaction_id,complaint_id,sender_account,receiver_account,amount,transaction_time,transaction_type,transaction_status
TXN84923,CC1182,ACC100574,ACC100464,30352.32,2026-08-19 14:36:09,RTGS,Reversed
TXN84924,CC1830,ACC101425,ACC101435,80002.08,2025-04-27 14:17:03,NEFT,Failed
TXN84925,CC1652,ACC101459,ACC100419,141702.22,2025-02-10 10:58:24,ATM Withdrawal,Failed
TXN84926,CC1127,ACC101753,ACC100920,31631.73,2025-08-04 08:03:25,ATM Withdrawal,Reversed
TXN84927,CC1830,ACC100676,ACC100539,23828.52,2025-07-06 12:12:45,Card Payment,Completed
TXN84928,CC1935,ACC101749,ACC101759,133765.09,2025-04-16 10:59:03,ATM Withdrawal,Pending
TXN84929,CC1135,ACC101257,ACC101033,40826.43,2026-08-28 04:09:04,NEFT,Pending
TXN84930,CC1900,ACC100952,ACC100063,50981.1,2025-11-26 22:02:13,Card Payment,Reversed
TXN84931,CC1996,ACC100033,ACC101017,33291.24,2025-11-02 06:02:26,NEFT,Reversed
TXN84932,CC1193,ACC101581,ACC100562,67328.15,2025-05-22 18:23:52,UPI,Reversed
TXN84933,CC1691,ACC101402,ACC100299,107625.49,2025-12-10 10:34:24,IMPS,Pending
TXN84934,CC1123,ACC100778,ACC101852,175044.97,2025-06-08 15:32:27,NEFT,Failed
TXN84935,CC1548,ACC101898,ACC100904,163128.4,2026-01-06 23:25:58,Card Payment,Completed
TXN84936,CC1137,ACC101086,ACC101721,11542.74,2026-02-23 19:53:57,RTGS,Failed
TXN84937,CC1804,ACC101585,ACC100324,176627.4,2025-04-18 01:44:52,ATM Withdrawal,Failed
TXN84938,CC1218,ACC100162,ACC100815,171398.32,2025-12-09 12:51:25,IMPS,Failed
TXN84939,CC1629,ACC100909,ACC101546,21358.49,2025-10-02 02:07:53,NEFT,Pending
TXN84940,CC1648,ACC101099,ACC101403,168468.91,2025-03-10 00:17:10,NEFT,Failed
TXN84941,CC1642,ACC100371,ACC100520,90467.66,2026-02-14 10:44:53,RTGS,Failed
TXN84942,CC1989,ACC100728,ACC100089,161306.49,2025-11-28 10:16:34,ATM Withdrawal,Failed
TXN84943,CC1616,ACC101054,ACC101753,164255.53,2025-02-14 12:36:03,RTGS,Pending
TXN84944,CC1594,ACC101607,ACC101124,95273.46,2026-06-25 17:38:37,ATM Withdrawal,Failed
TXN84945,CC1637,ACC101312,ACC101706,109171.47,2025-11-08 08:54:00,IMPS,Completed
TXN84946,CC1150,ACC101615,ACC100795,116166.97,2025-02-05 18:40:23,ATM Withdrawal,Failed
TXN84947,CC1050,ACC100708,ACC101392,128930.68,2025-04-18 18:33:36,ATM Withdrawal,Completed
TXN84948,CC1192,ACC101874,ACC100002,159135.45,2026-05-24 14:31:12,UPI,Completed
TXN84949,CC1338,ACC100471,ACC100041,32977.31,2026-08-17 07:13:12,IMPS,Reversed
TXN84950,CC1460,ACC100125,ACC100708,28647.44,2026-05-21 18:08:22,NEFT,Failed
TXN84951,CC1104,ACC101445,ACC101594,29269.78,2026-04-05 18:40:06,NEFT,Pending
TXN84952,CC1383,ACC100452,ACC101887,50092.48,2026-01-02 16:48:35,ATM Withdrawal,Failed
TXN84953,CC1790,ACC101321,ACC101599,197055.68,2025-01-18 09:48:05,IMPS,Pending
TXN84954,CC1498,ACC100564,ACC100364,27857.99,2025-05-12 21:52:07,UPI,Failed
TXN84955,CC1309,ACC101335,ACC100557,62352.63,2026-06-11 11:00:09,Card Payment,Failed
TXN84956,CC1775,ACC100835,ACC101430,15100.4,2025-03-14 12:53:34,UPI,Completed
TXN84957,CC1507,ACC100210,ACC100506,178059.73,2026-05-12 21:37:54,Card Payment,Reversed
TXN84958,CC1238,ACC100031,ACC101926,124156.88,2025-12-09 03:45:19,Card Payment,Reversed
TXN84959,CC1011,ACC100916,ACC100390,173114.59,2025-06-26 01:19:02,NEFT,Pending
TXN84960,CC1964,ACC101383,ACC101616,60021.86,2025-10-18 09:59:01,UPI,Pending
TXN84961,CC1078,ACC100912,ACC101139,68815.06,2026-03-11 22:40:56,NEFT,Failed
TXN84962,CC1205,ACC100820,ACC100143,55141.97,2026-01-09 01:05:10,ATM Withdrawal,Completed
TXN84963,CC1258,ACC100490,ACC100170,182489.14,2026-06-26 13:34:55,IMPS,Reversed
TXN84964,CC1469,ACC100899,ACC100708,76989.73,2026-02-13 19:51:52,ATM Withdrawal,Pending
TXN84965,CC1392,ACC100496,ACC100423,152845.04,2025-06-04 01:36:18,ATM Withdrawal,Completed
TXN84966,CC1417,ACC101040,ACC101719,71256.22,2025-03-29 18:57:37,Card Payment,Completed
TXN84967,CC1705,ACC101076,ACC100967,189324.1,2025-02-04 02:48:19,IMPS,Completed
TXN84968,CC1951,ACC101056,ACC100962,176611.65,2025-02-28 20:45:10,IMPS,Pending
TXN84969,CC1912,ACC101273,ACC100266,53674.2,2026-02-04 14:34:49,NEFT,Completed
TXN84970,CC1313,ACC101985,ACC101413,156678.65,2025-10-14 05:21:49,UPI,Pending
TXN84971,CC1244,ACC100290,ACC101585,53329.13,2025-07-23 19:26:53,ATM Withdrawal,Reversed
TXN84972,CC1873,ACC101284,ACC101480,61378.88,2026-04-04 21:52:31,NEFT,Pending
TXN84973,CC1256,ACC101008,ACC100322,51514.92,2026-08-29 22:45:10,ATM Withdrawal,Pending
TXN84974,CC1665,ACC100178,ACC100506,46487.16,2025-11-10 00:59:25,UPI,Reversed
TXN84975,CC1702,ACC101259,ACC101323,58072.93,2025-01-21 11:25:37,NEFT,Reversed
TXN84976,CC1259,ACC101891,ACC100760,5884.45,2026-01-11 23:44:26,ATM Withdrawal,Failed
TXN84977,CC1683,ACC101073,ACC100344,76780.1,2026-03-16 23:37:06,NEFT,Failed
TXN84978,CC1990,ACC100456,ACC101288,152042.64,2025-03-14 04:48:21,ATM Withdrawal,Completed
TXN84979,CC1190,ACC100656,ACC101771,78689.62,2025-03-27 19:28:17,IMPS,Reversed
TXN84980,CC1049,ACC100614,ACC101501,59763.6,2025-11-01 04:17:06,RTGS,Pending
TXN84981,CC1710,ACC101388,ACC100853,63362.69,2025-06-08 13:04:55,IMPS,Completed
TXN84982,CC1263,ACC100828,ACC100609,49632.07,2025-01-28 14:10:19,IMPS,Reversed
TXN84983,CC1915,ACC100793,ACC101991,138058.87,2026-01-01 22:13:04,NEFT,Reversed
TXN84984,CC1775,ACC101084,ACC100430,92710.04,2026-05-05 12:24:50,Card Payment,Pending
TXN84985,CC1505,ACC100968,ACC101491,96561.69,2025-07-09 09:49:47,NEFT,Failed
TXN84986,CC1173,ACC100989,ACC101045,62723.0,2025-03-15 05:54:34,Card Payment,Reversed
TXN84987,CC1656,ACC100845,ACC101578,183906.16,2025-04-19 04:48:47,ATM Withdrawal,Pending
TXN84988,CC1437,ACC101998,ACC100217,32312.85,2026-08-21 19:55:53,ATM Withdrawal,Reversed
TXN84989,CC1460,ACC101248,ACC101162,120261.1,2025-10-21 21:53:53,ATM Withdrawal,Completed
TXN84990,CC1597,ACC100639,ACC101420,170886.57,2026-02-21 22:35:07,NEFT,Reversed
TXN84991,CC1356,ACC100823,ACC101974,18506.76,2025-01-11 09:58:02,ATM Withdrawal,Reversed
TXN84992,CC1484,ACC101707,ACC100385,29068.62,2026-06-18 12:32:17,ATM Withdrawal,Completed
TXN84993,CC1031,ACC100776,ACC101743,32363.38,2026-04-17 02:24:22,IMPS,Pending
TXN84994,CC1645,ACC101752,ACC101550,139859.65,2026-07-03 23:26:57,RTGS,Completed
TXN84995,CC1953,ACC100374,ACC100053,67589.15,2025-04-24 11:50:08,ATM Withdrawal,Completed
TXN84996,CC1747,ACC100991,ACC101027,84506.38,2025-11-03 14:49:30,UPI,Completed
TXN84997,CC1431,ACC101938,ACC101191,75377.87,2025-05-22 00:56:47,NEFT,Pending
TXN84998,CC1198,ACC100779,ACC100258,98569.94,2025-02-01 12:23:49,NEFT,Completed
TXN84999,CC1214,ACC101664,ACC100968,108240.79,2025-12-05 12:44:08,NEFT,Failed
TXN85000,CC1302,ACC101767,ACC100463,73401.68,2025-03-11 05:37:01,RTGS,Failed
TXN85001,CC1559,ACC101638,ACC101159,162562.04,2025-08-13 22:35:22,ATM Withdrawal,Failed
TXN85002,CC1142,ACC100595,ACC101674,171863.93,2025-12-14 01:03:17,RTGS,Completed
TXN85003,CC1765,ACC101628,ACC101943,4873.85,2026-02-13 20:24:48,IMPS,Completed
TXN85004,CC1383,ACC101140,ACC101052,9332.27,2025-11-20 18:10:41,RTGS,Pending
TXN85005,CC1594,ACC101311,ACC101964,130763.01,2025-03-29 10:33:40,ATM Withdrawal,Pending
TXN85006,CC1167,ACC100318,ACC101940,75243.43,2026-05-16 01:10:07,UPI,Reversed
TXN85007,CC1556,ACC101534,ACC100800,80774.21,2025-02-14 05:52:34,ATM Withdrawal,Pending
TXN85008,CC1538,ACC101800,ACC101746,19195.77,2026-06-03 19:25:58,RTGS,Reversed
TXN85009,CC1881,ACC101346,ACC101208,132540.33,2025-04-07 22:30:35,UPI,Failed
TXN85010,CC1265,ACC101384,ACC101537,110698.11,2025-07-12 12:51:05,Card Payment,Completed
TXN85011,CC1324,ACC100495,ACC101143,44473.67,2026-01-22 12:48:40,RTGS,Failed
TXN85012,CC1605,ACC100403,ACC100580,93532.28,2025-10-16 07:03:14,RTGS,Pending
TXN85013,CC1441,ACC101931,ACC101931,93401.68,2025-10-02 10:51:25,IMPS,Completed
TXN85014,CC1112,ACC101572,ACC100674,186726.46,2026-02-13 17:41:04,IMPS,Completed
TXN85015,CC1611,ACC100785,ACC100630,134516.24,2026-01-14 14:32:31,IMPS,Reversed
TXN85016,CC1029,ACC101562,ACC101584,146542.81,2025-03-19 15:59:34,NEFT,Reversed
TXN85017,CC1874,ACC100197,ACC101774,171407.03,2026-04-28 07:01:28,RTGS,Completed
TXN85018,CC1154,ACC100935,ACC101226,99854.8,2025-05-18 15:12:00,UPI,Reversed
TXN85019,CC1640,ACC101618,ACC101779,117144.07,2026-02-09 11:50:50,NEFT,Completed
TXN85020,CC1487,ACC100599,ACC101792,74690.8,2026-02-05 10:35:37,Card Payment,Failed
TXN85021,CC1201,ACC101645,ACC101133,85031.2,2025-10-30 09:53:14,Card Payment,Completed
TXN85022,CC1684,ACC100803,ACC101808,104741.15,2025-04-19 09:23:29,ATM Withdrawal,Failed
TXN85023,CC1356,ACC101941,ACC101509,162528.72,2026-04-11 06:35:55,UPI,Failed
TXN85024,CC1649,ACC100869,ACC101469,90671.68,2026-04-26 20:08:33,UPI,Failed
TXN85025,CC1953,ACC100870,ACC100172,38027.69,2025-01-22 04:50:40,NEFT,Pending
TXN85026,CC1802,ACC100986,ACC101788,192822.09,2025-08-09 19:57:05,IMPS,Failed
TXN85027,CC1798,ACC101234,ACC101023,41625.46,2026-08-15 14:25:33,IMPS,Reversed
TXN85028,CC1376,ACC101195,ACC101859,82001.55,2026-05-27 03:34:50,UPI,Reversed
TXN85029,CC1365,ACC101988,ACC100465,53608.34,2026-08-18 13:06:40,ATM Withdrawal,Reversed
TXN85030,CC1791,ACC101292,ACC101717,69170.43,2025-03-31 15:20:26,NEFT,Failed
TXN85031,CC1841,ACC100573,ACC100120,82784.36,2025-06-06 03:02:37,UPI,Reversed
TXN85032,CC1833,ACC101614,ACC101775,36928.27,2026-03-02 19:26:59,IMPS,Pending
TXN85033,CC1791,ACC101589,ACC100932,157738.33,2026-06-01 22:53:53,NEFT,Pending
TXN85034,CC1180,ACC101659,ACC101661,35958.22,2025-08-01 15:12:04,ATM Withdrawal,Reversed
TXN85035,CC1816,ACC101059,ACC100358,61264.06,2026-03-07 18:32:04,NEFT,Completed
TXN85036,CC1046,ACC100882,ACC100969,111488.49,2026-04-05 05:27:29,UPI,Failed
TXN85037,CC1989,ACC100865,ACC101198,17713.07,2025-11-05 23:45:29,UPI,Completed
TXN85038,CC1162,ACC101268,ACC101693,189413.88,2025-08-05 21:49:37,Card Payment,Failed
TXN85039,CC1703,ACC100731,ACC100600,16178.07,2026-01-27 08:24:01,IMPS,Completed
TXN85040,CC1360,ACC100087,ACC100003,86589.4,2026-02-07 11:58:10,ATM Withdrawal,Failed
TXN85041,CC1927,ACC100411,ACC100103,6795.79,2025-12-02 11:30:44,Card Payment,Reversed
TXN85042,CC1547,ACC101767,ACC101640,67448.42,2025-07-06 04:09:55,NEFT,Completed
TXN85043,CC1019,ACC101576,ACC100789,185406.73,2025-12-21 23:43:39,IMPS,Reversed
TXN85044,CC1314,ACC101315,ACC100237,59732.25,2025-05-19 20:03:05,ATM Withdrawal,Completed
TXN85045,CC1216,ACC101884,ACC100585,189092.88,2025-01-02 22:24:46,ATM Withdrawal,Reversed
TXN85046,CC1869,ACC101890,ACC100355,14001.47,2026-05-27 00:17:53,Card Payment,Reversed
TXN85047,CC1428,ACC101076,ACC100968,128582.82,2025-01-29 21:51:45,Card Payment,Completed
TXN85048,CC1819,ACC101002,ACC101251,77864.55,2025-05-08 02:27:30,UPI,Pending
TXN85049,CC1241,ACC100084,ACC100544,78220.37,2025-12-18 16:14:56,IMPS,Failed
TXN85050,CC1619,ACC101248,ACC101105,950.74,2025-04-09 13:42:26,RTGS,Completed
TXN85051,CC1852,ACC100461,ACC100865,159805.2,2025-06-17 05:48:09,UPI,Reversed
TXN85052,CC1885,ACC100129,ACC101403,6001.2,2025-04-13 07:54:01,Card Payment,Failed
TXN85053,CC1026,ACC101789,ACC101170,185362.0,2025-08-30 19:36:16,IMPS,Pending
TXN85054,CC1915,ACC100604,ACC101085,109642.4,2025-09-30 12:00:48,Card Payment,Pending
TXN85055,CC1267,ACC101426,ACC100910,60746.74,2026-04-25 18:44:54,RTGS,Pending
TXN85056,CC1319,ACC100639,ACC100584,159739.04,2026-04-24 11:24:27,IMPS,Completed
TXN85057,CC1852,ACC101971,ACC101230,79986.87,2025-03-31 07:10:15,ATM Withdrawal,Pending
TXN85058,CC1636,ACC100765,ACC100021,23349.41,2026-08-25 15:51:24,UPI,Completed
TXN85059,CC1783,ACC100398,ACC100276,160685.13,2026-02-06 10:54:51,ATM Withdrawal,Completed
TXN85060,CC1997,ACC101140,ACC100942,30432.85,2026-05-03 21:02:55,Card Payment,Failed
TXN85061,CC1675,ACC100156,ACC101494,23340.16,2025-08-18 16:34:13,Card Payment,Completed
TXN85062,CC1618,ACC100038,ACC100555,68651.97,2026-06-07 02:25:42,IMPS,Pending
TXN85063,CC1616,ACC101762,ACC100169,120348.15,2025-09-06 00:17:08,UPI,Completed
TXN85064,CC1982,ACC101150,ACC100749,117349.61,2025-12-25 05:30:14,UPI,Completed
TXN85065,CC1784,ACC101127,ACC100899,175513.22,2025-12-26 13:31:59,NEFT,Pending
TXN85066,CC1282,ACC100221,ACC100321,102369.88,2025-12-10 23:01:44,NEFT,Failed
TXN85067,CC1128,ACC100112,ACC100197,187883.23,2026-08-04 11:51:56,ATM Withdrawal,Pending
TXN85068,CC1164,ACC100372,ACC100542,117272.25,2025-10-05 08:50:54,RTGS,Completed
TXN85069,CC1735,ACC101521,ACC100820,86708.58,2025-03-29 11:36:40,NEFT,Pending
TXN85070,CC1138,ACC100108,ACC101794,118392.09,2026-01-30 22:43:17,ATM Withdrawal,Reversed
TXN85071,CC1068,ACC101130,ACC100386,149865.18,2026-07-29 05:22:51,RTGS,Completed
TXN85072,CC1302,ACC100450,ACC100362,161117.54,2025-04-28 22:30:10,RTGS,Failed
TXN85073,CC1387,ACC101508,ACC100125,156090.56,2025-03-20 16:11:03,ATM Withdrawal,Completed
TXN85074,CC1566,ACC100848,ACC100234,161659.09,2026-04-08 16:00:33,IMPS,Completed
TXN85075,CC1205,ACC100697,ACC100459,192293.58,2025-11-11 14:55:12,NEFT,Failed
TXN85076,CC1159,ACC101856,ACC100122,177795.03,2026-01-02 14:03:47,NEFT,Reversed
TXN85077,CC1373,ACC101165,ACC101570,75121.78,2025-07-11 10:30:01,IMPS,Pending
TXN85078,CC1809,ACC101813,ACC100982,168493.08,2026-08-13 05:38:00,Card Payment,Failed
TXN85079,CC1726,ACC100882,ACC101528,115429.58,2026-07-05 02:57:56,UPI,Reversed
TXN85080,CC1147,ACC101873,ACC100176,130060.75,2025-08-22 15:03:11,Card Payment,Reversed
TXN85081,CC1742,ACC100147,ACC100785,98088.55,2026-01-31 22:30:11,IMPS,Completed
TXN85082,CC1155,ACC100297,ACC101497,58847.82,2025-02-08 05:26:10,UPI,Completed
TXN85083,CC1548,ACC100423,ACC100028,110144.92,2025-07-11 00:48:50,ATM Withdrawal,Completed
TXN85084,CC1312,ACC101453,ACC100464,127646.16,2026-08-15 07:34:51,RTGS,Completed
TXN85085,CC1801,ACC100675,ACC101641,168590.43,2025-04-03 21:04:45,ATM Withdrawal,Pending
TXN85086,CC1236,ACC100110,ACC100987,164497.44,2025-03-23 07:37:29,NEFT,Reversed
TXN85087,CC1837,ACC100368,ACC101084,90359.65,2026-04-18 02:13:58,Card Payment,Completed
TXN85088,CC1310,ACC100289,ACC101748,46865.52,2026-04-26 21:25:32,UPI,Completed
TXN85089,CC1015,ACC101519,ACC101923,97085.62,2026-04-15 19:27:18,NEFT,Reversed
TXN85090,CC1898,ACC100936,ACC101510,7371.76,2026-04-19 16:50:23,NEFT,Failed
TXN85091,CC1252,ACC101725,ACC101982,153788.57,2025-03-09 06:58:33,RTGS,Failed
TXN85092,CC1972,ACC100140,ACC100463,24946.63,2026-04-17 20:41:16,RTGS,Failed
TXN85093,CC1829,ACC101431,ACC100249,159132.43,2026-01-03 08:17:10,Card Payment,Pending
TXN85094,CC1211,ACC100533,ACC100524,8769.1,2026-01-17 22:35:41,ATM Withdrawal,Failed
TXN85095,CC1812,ACC100679,ACC101873,13181.17,2026-06-23 16:38:09,Card Payment,Completed
TXN85096,CC1455,ACC100197,ACC100003,178464.44,2026-04-09 08:34:20,NEFT,Completed
TXN85097,CC1348,ACC101233,ACC101711,126384.08,2026-03-20 09:43:52,IMPS,Completed
TXN85098,CC1573,ACC101527,ACC100919,136251.42,2025-12-13 08:31:55,IMPS,Reversed
TXN85099,CC1339,ACC100484,ACC101938,102529.01,2026-07-15 03:47:28,IMPS,Pending
TXN85100,CC1378,ACC100389,ACC100265,55435.92,2026-06-21 02:51:53,Card Payment,Completed
TXN85101,CC1012,ACC101735,ACC101886,132894.66,2025-05-02 13:09:07,ATM Withdrawal,Reversed
TXN85102,CC1262,ACC101600,ACC100584,84570.53,2025-07-26 02:26:35,Card Payment,Completed
TXN85103,CC1826,ACC101985,ACC101786,176835.61,2025-12-20 21:43:04,IMPS,Failed
TXN85104,CC1631,ACC100236,ACC101461,123105.59,2026-05-21 01:40:17,RTGS,Failed
TXN85105,CC1119,ACC101228,ACC101416,75657.49,2026-08-13 05:15:47,UPI,Reversed
TXN85106,CC1712,ACC101957,ACC100872,13507.57,2025-01-15 03:30:41,RTGS,Failed
TXN85107,CC1168,ACC101988,ACC100656,32701.58,2026-02-23 14:07:38,NEFT,Completed
TXN85108,CC1392,ACC101464,ACC101871,194162.54,2025-10-31 15:58:12,Card Payment,Completed
TXN85109,CC1789,ACC101084,ACC100982,70863.52,2025-12-15 17:41:36,ATM Withdrawal,Pending
TXN85110,CC1166,ACC101487,ACC100560,192756.15,2025-12-04 21:38:59,Card Payment,Failed
TXN85111,CC1938,ACC101918,ACC101998,194470.45,2025-08-30 06:14:04,Card Payment,Reversed
TXN85112,CC1761,ACC101224,ACC100764,181508.82,2025-07-21 04:15:11,RTGS,Reversed
TXN85113,CC1581,ACC100450,ACC100719,71515.7,2026-03-05 19:31:35,ATM Withdrawal,Pending
TXN85114,CC1673,ACC101903,ACC101018,162557.5,2026-04-30 15:50:10,UPI,Failed
TXN85115,CC1236,ACC101893,ACC101153,199430.58,2025-05-04 16:32:35,Card Payment,Failed
TXN85116,CC1146,ACC100954,ACC101733,22673.04,2026-01-20 23:39:27,RTGS,Reversed
TXN85117,CC1289,ACC101903,ACC100728,72195.46,2025-08-12 19:54:10,ATM Withdrawal,Failed
TXN85118,CC1019,ACC101789,ACC100417,188900.68,2026-05-14 13:59:38,IMPS,Failed
TXN85119,CC1759,ACC100760,ACC101421,53641.36,2025-11-10 00:26:25,ATM Withdrawal,Failed
TXN85120,CC1154,ACC100697,ACC100444,32724.83,2025-07-13 12:37:14,UPI,Completed
TXN85121,CC1076,ACC100201,ACC101327,133877.71,2026-07-08 15:11:07,Card Payment,Pending
TXN85122,CC1582,ACC101114,ACC101489,38224.3,2025-01-18 05:02:44,UPI,Failed
TXN85123,CC1990,ACC100877,ACC101285,129528.18,2026-04-04 05:42:12,ATM Withdrawal,Reversed
TXN85124,CC1684,ACC100253,ACC100836,146864.9,2025-03-20 17:52:27,UPI,Completed
TXN85125,CC1906,ACC101746,ACC100500,188511.35,2026-03-18 21:17:03,Card Payment,Reversed
TXN85126,CC1607,ACC100682,ACC101937,108425.06,2026-01-05 23:58:04,ATM Withdrawal,Failed
TXN85127,CC1048,ACC100607,ACC101320,99051.25,2026-05-15 07:22:02,NEFT,Completed
TXN85128,CC1525,ACC101608,ACC101084,60747.18,2026-04-17 09:04:24,NEFT,Pending
TXN85129,CC1169,ACC101079,ACC100641,71248.55,2025-08-17 07:27:26,Card Payment,Completed
TXN85130,CC1978,ACC101666,ACC101796,37161.5,2025-12-10 04:55:57,Card Payment,Completed
TXN85131,CC1510,ACC101292,ACC101176,131694.72,2025-04-19 03:54:35,NEFT,Completed
TXN85132,CC1254,ACC100057,ACC101665,140245.43,2025-03-17 00:09:29,UPI,Completed
TXN85133,CC1361,ACC101844,ACC101313,104427.46,2025-09-29 14:55:40,ATM Withdrawal,Reversed
TXN85134,CC1684,ACC100106,ACC101451,66898.82,2025-05-24 07:57:13,UPI,Failed
TXN85135,CC1470,ACC101182,ACC101518,182639.86,2026-04-07 12:32:33,RTGS,Failed
TXN85136,CC1203,ACC100535,ACC101621,128814.31,2025-10-08 10:32:09,ATM Withdrawal,Failed
TXN85137,CC1265,ACC100826,ACC101720,41559.01,2026-05-04 06:15:14,UPI,Completed
TXN85138,CC1229,ACC101493,ACC100015,54846.99,2025-04-12 12:42:25,NEFT,Pending
TXN85139,CC1292,ACC101336,ACC100362,73511.3,2025-02-17 03:58:08,Card Payment,Completed
TXN85140,CC1608,ACC100591,ACC100025,150528.06,2025-04-22 02:08:37,RTGS,Pending
TXN85141,CC1053,ACC101000,ACC101360,144637.1,2025-04-15 17:31:46,Card Payment,Failed
TXN85142,CC1101,ACC100622,ACC100792,69915.08,2026-03-04 20:15:28,UPI,Reversed
TXN85143,CC1039,ACC101294,ACC100534,153553.96,2025-08-30 20:42:30,NEFT,Reversed
TXN85144,CC1721,ACC100753,ACC100167,51418.87,2026-01-18 07:55:20,RTGS,Failed
TXN85145,CC1439,ACC101517,ACC100339,25641.22,2026-07-03 22:19:29,IMPS,Reversed
TXN85146,CC1037,ACC100116,ACC101252,97648.41,2026-08-15 00:36:58,UPI,Pending
TXN85147,CC1390,ACC100221,ACC101243,45674.09,2026-07-23 03:23:06,RTGS,Completed
TXN85148,CC1558,ACC101611,ACC101779,74481.6,2025-11-01 01:03:19,ATM Withdrawal,Reversed
TXN85149,CC1344,ACC100891,ACC100016,110639.46,2026-01-31 18:23:17,Card Payment,Failed
TXN85150,CC1612,ACC101759,ACC100643,181257.25,2026-08-03 14:29:23,RTGS,Reversed
TXN85151,CC1936,ACC101798,ACC101563,13766.14,2025-09-09 09:01:02,UPI,Failed
TXN85152,CC1137,ACC100367,ACC101255,5746.19,2025-10-28 00:40:05,RTGS,Completed
TXN85153,CC1495,ACC100882,ACC100338,118918.36,2025-10-04 05:01:06,NEFT,Completed
TXN85154,CC1471,ACC100280,ACC101592,37498.47,2026-08-30 09:14:16,NEFT,Pending
TXN85155,CC1026,ACC101061,ACC101893,27917.25,2025-03-28 21:38:35,Card Payment,Failed
TXN85156,CC1475,ACC100933,ACC101490,102658.16,2025-08-05 09:07:42,Card Payment,Pending
TXN85157,CC1984,ACC100914,ACC100306,41980.85,2026-04-13 07:20:31,UPI,Pending
TXN85158,CC1400,ACC101507,ACC100141,100476.9,2026-04-23 08:36:31,ATM Withdrawal,Failed
TXN85159,CC1214,ACC101524,ACC101776,173932.17,2026-01-08 05:20:34,RTGS,Pending
TXN85160,CC1829,ACC100653,ACC100663,127263.42,2026-08-08 10:07:20,RTGS,Completed
TXN85161,CC1993,ACC100598,ACC100509,84490.32,2025-02-25 09:15:35,IMPS,Pending
TXN85162,CC1912,ACC100588,ACC100482,954.38,2026-07-08 16:18:35,IMPS,Completed
TXN85163,CC1437,ACC101744,ACC100539,130240.98,2025-11-02 09:47:09,RTGS,Completed
TXN85164,CC1582,ACC101775,ACC101388,76649.71,2025-07-16 07:49:31,RTGS,Reversed
TXN85165,CC1588,ACC101399,ACC100100,20632.1,2025-12-31 00:33:34,UPI,Reversed
TXN85166,CC1207,ACC101174,ACC100696,104356.1,2025-12-07 08:22:00,Card Payment,Failed
TXN85167,CC1919,ACC101447,ACC101353,129242.39,2026-02-03 11:15:30,UPI,Failed
TXN85168,CC1486,ACC100842,ACC101486,100721.44,2025-03-05 19:35:22,IMPS,Pending
TXN85169,CC1932,ACC100641,ACC100112,71410.15,2026-06-23 07:17:19,UPI,Pending
TXN85170,CC1469,ACC100743,ACC100743,52737.07,2026-05-18 21:03:07,RTGS,Pending
TXN85171,CC1907,ACC101882,ACC101208,68242.58,2025-09-04 20:12:27,ATM Withdrawal,Pending
TXN85172,CC1390,ACC101114,ACC100461,60179.87,2025-06-08 03:07:01,RTGS,Failed
TXN85173,CC1306,ACC101541,ACC101169,104150.73,2025-10-22 12:01:25,RTGS,Pending
TXN85174,CC1929,ACC100628,ACC101300,116132.39,2025-01-22 19:27:26,IMPS,Pending
TXN85175,CC1318,ACC101236,ACC100255,83343.68,2025-02-25 11:47:20,IMPS,Reversed
TXN85176,CC1987,ACC100390,ACC101741,144434.58,2025-02-10 08:22:21,Card Payment,Failed
TXN85177,CC1197,ACC100853,ACC100382,161186.86,2025-07-17 02:38:40,NEFT,Completed
TXN85178,CC1715,ACC100319,ACC101406,15344.62,2025-02-17 17:07:07,Card Payment,Completed
TXN85179,CC1223,ACC101112,ACC101002,94521.83,2026-07-16 00:56:02,IMPS,Reversed
TXN85180,CC1802,ACC101960,ACC101145,120477.99,2026-06-13 03:54:36,Card Payment,Reversed
TXN85181,CC1566,ACC101588,ACC101892,90850.56,2025-01-12 22:59:26,IMPS,Reversed
TXN85182,CC1522,ACC101354,ACC101039,60020.89,2025-07-24 06:05:27,RTGS,Completed
TXN85183,CC1612,ACC101112,ACC100438,45418.73,2026-06-30 02:42:11,IMPS,Pending
TXN85184,CC1808,ACC100601,ACC101242,149353.26,2025-04-21 08:03:23,RTGS,Pending
TXN85185,CC1611,ACC100472,ACC100573,75632.21,2026-06-14 19:33:16,IMPS,Pending
TXN85186,CC1528,ACC101794,ACC100578,50003.63,2025-11-21 06:54:31,NEFT,Failed
TXN85187,CC1739,ACC101060,ACC100026,18527.46,2025-12-11 07:42:59,RTGS,Failed
TXN85188,CC1585,ACC100847,ACC100313,173133.34,2025-02-06 06:11:53,NEFT,Completed
TXN85189,CC1167,ACC100023,ACC100229,182612.29,2025-05-19 12:42:34,IMPS,Completed
TXN85190,CC1866,ACC100227,ACC101006,46208.46,2025-12-30 10:44:23,RTGS,Failed
TXN85191,CC1051,ACC100708,ACC100195,125376.53,2025-04-05 22:59:57,IMPS,Reversed
TXN85192,CC1959,ACC101783,ACC100188,60522.89,2026-01-31 13:08:18,RTGS,Pending
TXN85193,CC1422,ACC101013,ACC100978,152555.25,2025-01-04 08:40:49,Card Payment,Completed
TXN85194,CC1089,ACC100033,ACC101027,8533.81,2025-07-02 20:55:25,RTGS,Completed
